seed,cope,target,subject,phase,conn
dACC,ext_acq,rh_hpc,108,memory_run-03,0.49279118
dACC,ext_acq,rh_hpc,109,memory_run-01,0.18689804
dACC,ext_acq,rh_hpc,109,memory_run-02,0.42011365
dACC,ext_acq,rh_hpc,109,memory_run-03,0.1961009
dACC,ext_acq,rh_hpc,110,memory_run-01,0.69389987
dACC,ext_acq,rh_hpc,110,memory_run-02,-0.24013068
dACC,ext_acq,rh_hpc,110,memory_run-03,-0.83929455
dACC,ext_acq,rh_hpc,111,memory_run-01,-0.8228768
dACC,ext_acq,rh_hpc,111,memory_run-02,-0.7237804
dACC,ext_acq,rh_hpc,111,memory_run-03,1.3660429
dACC,ext_acq,rh_hpc,112,memory_run-01,0.21540299
dACC,ext_acq,rh_hpc,112,memory_run-02,0.6085326
dACC,ext_acq,rh_hpc,112,memory_run-03,0.39516652
dACC,ext_acq,rh_hpc,113,memory_run-01,0.19155313
dACC,ext_acq,rh_hpc,113,memory_run-02,0.6278647
dACC,ext_acq,rh_hpc,113,memory_run-03,-1.3832228
dACC,ext_acq,rh_hpc,114,memory_run-01,-0.41732424
dACC,ext_acq,rh_hpc,114,memory_run-02,0.1142008
dACC,ext_acq,rh_hpc,114,memory_run-03,-0.03824298
dACC,ext_acq,rh_hpc,115,memory_run-01,-0.8121675
dACC,ext_acq,rh_hpc,115,memory_run-02,0.71245444
dACC,ext_acq,rh_hpc,115,memory_run-03,-0.06667112
dACC,ext_acq,rh_hpc,116,memory_run-01,0.21692665
dACC,ext_acq,rh_hpc,116,memory_run-02,-0.36456424
dACC,ext_acq,rh_hpc,116,memory_run-03,0.502424
dACC,ext_acq,rh_hpc,117,memory_run-01,0.34387735
dACC,ext_acq,rh_hpc,117,memory_run-02,0.19275405
dACC,ext_acq,rh_hpc,117,memory_run-03,-0.2501926
dACC,ext_acq,rh_hpc,118,memory_run-01,0.026668847
dACC,ext_acq,rh_hpc,118,memory_run-02,0.830635
dACC,ext_acq,rh_hpc,118,memory_run-03,0.7246745
dACC,ext_acq,rh_hpc,120,memory_run-01,0.0240009
dACC,ext_acq,rh_hpc,120,memory_run-02,-0.5470337
dACC,ext_acq,rh_hpc,120,memory_run-03,0.101912335
dACC,ext_acq,rh_hpc,121,memory_run-01,0.5649689
dACC,ext_acq,rh_hpc,121,memory_run-02,0.79647076
dACC,ext_acq,rh_hpc,121,memory_run-03,0.07995248
dACC,ext_acq,rh_hpc,122,memory_run-01,-0.13038482
dACC,ext_acq,rh_hpc,122,memory_run-02,1.163575
dACC,ext_acq,rh_hpc,122,memory_run-03,0.26836848
dACC,ext_acq,rh_hpc,123,memory_run-01,-1.4370848
dACC,ext_acq,rh_hpc,123,memory_run-02,0.7634999
dACC,ext_acq,rh_hpc,123,memory_run-03,-0.567793
dACC,ext_acq,rh_hpc,124,memory_run-01,0.48667064
dACC,ext_acq,rh_hpc,124,memory_run-02,-0.7641465
dACC,ext_acq,rh_hpc,124,memory_run-03,-0.06352795
dACC,ext_acq,rh_hpc,125,memory_run-01,0.15553245
dACC,ext_acq,rh_hpc,125,memory_run-02,-0.68249905
dACC,ext_acq,rh_hpc,125,memory_run-03,-0.8888859
dACC,ext_acq,lh_amyg,1,memory_run-01,-0.12501523
dACC,ext_acq,lh_amyg,1,memory_run-02,0.31708285
dACC,ext_acq,lh_amyg,1,memory_run-03,-0.49959525
dACC,ext_acq,lh_amyg,2,memory_run-01,0.12266206
dACC,ext_acq,lh_amyg,2,memory_run-02,1.048543
dACC,ext_acq,lh_amyg,2,memory_run-03,0.24353203
dACC,ext_acq,lh_amyg,3,memory_run-01,-0.20327768
dACC,ext_acq,lh_amyg,3,memory_run-02,1.0231155
dACC,ext_acq,lh_amyg,3,memory_run-03,-0.17242339
dACC,ext_acq,lh_amyg,4,memory_run-01,0.5614498
dACC,ext_acq,lh_amyg,4,memory_run-02,-0.2062519
dACC,ext_acq,lh_amyg,4,memory_run-03,0.653085
dACC,ext_acq,lh_amyg,5,memory_run-01,1.072023
dACC,ext_acq,lh_amyg,5,memory_run-02,-0.4221524
dACC,ext_acq,lh_amyg,5,memory_run-03,1.1659964
dACC,ext_acq,lh_amyg,6,memory_run-01,-0.04994753
dACC,ext_acq,lh_amyg,6,memory_run-02,1.7329042
dACC,ext_acq,lh_amyg,6,memory_run-03,-0.2441498
dACC,ext_acq,lh_amyg,7,memory_run-01,-0.99569565
dACC,ext_acq,lh_amyg,7,memory_run-02,1.0996149
dACC,ext_acq,lh_amyg,7,memory_run-03,1.2802795
dACC,ext_acq,lh_amyg,8,memory_run-01,-2.115721
dACC,ext_acq,lh_amyg,8,memory_run-02,0.007262792
dACC,ext_acq,lh_amyg,8,memory_run-03,-0.32031083
dACC,ext_acq,lh_amyg,9,memory_run-01,0.6200338
dACC,ext_acq,lh_amyg,9,memory_run-02,-0.54766625
dACC,ext_acq,lh_amyg,9,memory_run-03,-0.21436243
dACC,ext_acq,lh_amyg,10,memory_run-01,-0.78226435
dACC,ext_acq,lh_amyg,10,memory_run-02,0.59796935
dACC,ext_acq,lh_amyg,10,memory_run-03,0.7744714
dACC,ext_acq,lh_amyg,12,memory_run-01,-0.29639438
dACC,ext_acq,lh_amyg,12,memory_run-02,0.7977493
dACC,ext_acq,lh_amyg,12,memory_run-03,-0.92097336
dACC,ext_acq,lh_amyg,13,memory_run-01,-0.19116305
dACC,ext_acq,lh_amyg,13,memory_run-02,-1.3525056
dACC,ext_acq,lh_amyg,13,memory_run-03,0.58607227
dACC,ext_acq,lh_amyg,14,memory_run-01,0.33443877
dACC,ext_acq,lh_amyg,14,memory_run-02,-0.67521125
dACC,ext_acq,lh_amyg,14,memory_run-03,-0.964467
dACC,ext_acq,lh_amyg,15,memory_run-01,-0.01124563
dACC,ext_acq,lh_amyg,15,memory_run-02,-0.15037785
dACC,ext_acq,lh_amyg,15,memory_run-03,-0.021991912
dACC,ext_acq,lh_amyg,16,memory_run-01,0.57743514
dACC,ext_acq,lh_amyg,16,memory_run-02,-0.32275558
dACC,ext_acq,lh_amyg,16,memory_run-03,-0.39677402
dACC,ext_acq,lh_amyg,17,memory_run-01,0.31562874
dACC,ext_acq,lh_amyg,17,memory_run-02,0.6153897
dACC,ext_acq,lh_amyg,17,memory_run-03,-0.48856643
dACC,ext_acq,lh_amyg,18,memory_run-01,-1.1225177
dACC,ext_acq,lh_amyg,18,memory_run-02,0.5190833
dACC,ext_acq,lh_amyg,18,memory_run-03,0.15783066
dACC,ext_acq,lh_amyg,19,memory_run-01,-0.28084892
dACC,ext_acq,lh_amyg,19,memory_run-02,-0.022907332
dACC,ext_acq,lh_amyg,19,memory_run-03,-0.7817671
dACC,ext_acq,lh_amyg,20,memory_run-01,0.7469128
dACC,ext_acq,lh_amyg,20,memory_run-02,-0.14446048
dACC,ext_acq,lh_amyg,20,memory_run-03,0.53991663
dACC,ext_acq,lh_amyg,21,memory_run-01,0.9070783
dACC,ext_acq,lh_amyg,21,memory_run-02,-0.3995961
dACC,ext_acq,lh_amyg,21,memory_run-03,1.0224211
dACC,ext_acq,lh_amyg,23,memory_run-01,-0.6190551
dACC,ext_acq,lh_amyg,23,memory_run-02,0.35859877
dACC,ext_acq,lh_amyg,23,memory_run-03,0.18880557
dACC,ext_acq,lh_amyg,24,memory_run-01,-0.44492927
dACC,ext_acq,lh_amyg,24,memory_run-02,-0.4018141
dACC,ext_acq,lh_amyg,24,memory_run-03,-0.9606103
dACC,ext_acq,lh_amyg,25,memory_run-01,-0.18888581
dACC,ext_acq,lh_amyg,25,memory_run-02,0.21686755
dACC,ext_acq,lh_amyg,25,memory_run-03,-0.57323056
dACC,ext_acq,lh_amyg,26,memory_run-01,-0.41429734
dACC,ext_acq,lh_amyg,26,memory_run-02,0.2797714
dACC,ext_acq,lh_amyg,26,memory_run-03,0.9831731
dACC,ext_acq,lh_amyg,101,memory_run-01,0.509231
dACC,ext_acq,lh_amyg,101,memory_run-02,-0.48725602
dACC,ext_acq,lh_amyg,101,memory_run-03,0.31317306
dACC,ext_acq,lh_amyg,102,memory_run-01,-0.32453126
dACC,ext_acq,lh_amyg,102,memory_run-02,-0.26000428
dACC,ext_acq,lh_amyg,102,memory_run-03,0.18268214
dACC,ext_acq,lh_amyg,103,memory_run-01,0.076607846
dACC,ext_acq,lh_amyg,103,memory_run-02,0.7499907
dACC,ext_acq,lh_amyg,103,memory_run-03,1.1152049
dACC,ext_acq,lh_amyg,104,memory_run-01,0.084029354
dACC,ext_acq,lh_amyg,104,memory_run-02,0.2302115
dACC,ext_acq,lh_amyg,104,memory_run-03,0.1835021
dACC,ext_acq,lh_amyg,105,memory_run-01,0.6974095
dACC,ext_acq,lh_amyg,105,memory_run-02,-0.884766
dACC,ext_acq,lh_amyg,105,memory_run-03,1.5922246
dACC,ext_acq,lh_amyg,106,memory_run-01,0.34752217
dACC,ext_acq,lh_amyg,106,memory_run-02,0.22322688
dACC,ext_acq,lh_amyg,106,memory_run-03,-0.23343197
dACC,ext_acq,lh_amyg,107,memory_run-01,0.02775932
dACC,ext_acq,lh_amyg,107,memory_run-02,0.86235756
dACC,ext_acq,lh_amyg,107,memory_run-03,-0.5822657
dACC,ext_acq,lh_amyg,108,memory_run-01,-0.35382444
dACC,ext_acq,lh_amyg,108,memory_run-02,-0.21916334
dACC,ext_acq,lh_amyg,108,memory_run-03,0.5127982
dACC,ext_acq,lh_amyg,109,memory_run-01,-0.7528028
dACC,ext_acq,lh_amyg,109,memory_run-02,0.4464203
dACC,ext_acq,lh_amyg,109,memory_run-03,-0.08850261
dACC,ext_acq,lh_amyg,110,memory_run-01,0.81460714
dACC,ext_acq,lh_amyg,110,memory_run-02,-1.444419
dACC,ext_acq,lh_amyg,110,memory_run-03,-1.2237347
dACC,ext_acq,lh_amyg,111,memory_run-01,0.3061245
dACC,ext_acq,lh_amyg,111,memory_run-02,0.25452775
dACC,ext_acq,lh_amyg,111,memory_run-03,0.6214919
dACC,ext_acq,lh_amyg,112,memory_run-01,0.32270348
dACC,ext_acq,lh_amyg,112,memory_run-02,0.42993608
dACC,ext_acq,lh_amyg,112,memory_run-03,-0.057158355
dACC,ext_acq,lh_amyg,113,memory_run-01,0.37739584
dACC,ext_acq,lh_amyg,113,memory_run-02,0.25249854
dACC,ext_acq,lh_amyg,113,memory_run-03,-1.6014166
dACC,ext_acq,lh_amyg,114,memory_run-01,0.11487777
dACC,ext_acq,lh_amyg,114,memory_run-02,0.6738976
dACC,ext_acq,lh_amyg,114,memory_run-03,0.45096862
dACC,ext_acq,lh_amyg,115,memory_run-01,-0.7364423
dACC,ext_acq,lh_amyg,115,memory_run-02,-0.25011277
dACC,ext_acq,lh_amyg,115,memory_run-03,-0.021694895
dACC,ext_acq,lh_amyg,116,memory_run-01,0.44584256
dACC,ext_acq,lh_amyg,116,memory_run-02,-0.53940594
dACC,ext_acq,lh_amyg,116,memory_run-03,0.8566143
dACC,ext_acq,lh_amyg,117,memory_run-01,0.25393867
dACC,ext_acq,lh_amyg,117,memory_run-02,0.37270382
dACC,ext_acq,lh_amyg,117,memory_run-03,-0.14751472
dACC,ext_acq,lh_amyg,118,memory_run-01,0.23659366
dACC,ext_acq,lh_amyg,118,memory_run-02,0.856199
dACC,ext_acq,lh_amyg,118,memory_run-03,-0.040777955
dACC,ext_acq,lh_amyg,120,memory_run-01,-0.67704386
dACC,ext_acq,lh_amyg,120,memory_run-02,-0.70510703
dACC,ext_acq,lh_amyg,120,memory_run-03,0.08763007
dACC,ext_acq,lh_amyg,121,memory_run-01,-0.06735522
dACC,ext_acq,lh_amyg,121,memory_run-02,0.59491557
dACC,ext_acq,lh_amyg,121,memory_run-03,-0.03389157
dACC,ext_acq,lh_amyg,122,memory_run-01,0.44359076
dACC,ext_acq,lh_amyg,122,memory_run-02,0.8844584
dACC,ext_acq,lh_amyg,122,memory_run-03,0.5073505
dACC,ext_acq,lh_amyg,123,memory_run-01,-0.87455696
dACC,ext_acq,lh_amyg,123,memory_run-02,0.5277021
dACC,ext_acq,lh_amyg,123,memory_run-03,-0.060471807
dACC,ext_acq,lh_amyg,124,memory_run-01,0.6973581
dACC,ext_acq,lh_amyg,124,memory_run-02,-0.73715085
dACC,ext_acq,lh_amyg,124,memory_run-03,0.09103737
dACC,ext_acq,lh_amyg,125,memory_run-01,-0.08196018
dACC,ext_acq,lh_amyg,125,memory_run-02,-0.18042836
dACC,ext_acq,lh_amyg,125,memory_run-03,-0.7884965
dACC,ext_acq,rh_amyg,1,memory_run-01,0.423562
dACC,ext_acq,rh_amyg,1,memory_run-02,-0.18972224
dACC,ext_acq,rh_amyg,1,memory_run-03,-0.20803756
dACC,ext_acq,rh_amyg,2,memory_run-01,0.60225093
dACC,ext_acq,rh_amyg,2,memory_run-02,1.0912105
dACC,ext_acq,rh_amyg,2,memory_run-03,0.5418474
dACC,ext_acq,rh_amyg,3,memory_run-01,0.014908107
dACC,ext_acq,rh_amyg,3,memory_run-02,0.67288035
dACC,ext_acq,rh_amyg,3,memory_run-03,0.25128213
dACC,ext_acq,rh_amyg,4,memory_run-01,0.22610734
dACC,ext_acq,rh_amyg,4,memory_run-02,-0.13088699
dACC,ext_acq,rh_amyg,4,memory_run-03,-0.2950418
dACC,ext_acq,rh_amyg,5,memory_run-01,0.4831854
dACC,ext_acq,rh_amyg,5,memory_run-02,-0.008073247
dACC,ext_acq,rh_amyg,5,memory_run-03,0.55348784
dACC,ext_acq,rh_amyg,6,memory_run-01,-0.34498626
dACC,ext_acq,rh_amyg,6,memory_run-02,1.584488
dACC,ext_acq,rh_amyg,6,memory_run-03,-0.116157785
dACC,ext_acq,rh_amyg,7,memory_run-01,-0.6004107
dACC,ext_acq,rh_amyg,7,memory_run-02,1.3016984
dACC,ext_acq,rh_amyg,7,memory_run-03,1.3503116
dACC,ext_acq,rh_amyg,8,memory_run-01,-1.3706148
dACC,ext_acq,rh_amyg,8,memory_run-02,-0.056633797
dACC,ext_acq,rh_amyg,8,memory_run-03,-0.23829554
dACC,ext_acq,rh_amyg,9,memory_run-01,0.4859194
dACC,ext_acq,rh_amyg,9,memory_run-02,-0.10952456
dACC,ext_acq,rh_amyg,9,memory_run-03,-0.8663932
dACC,ext_acq,rh_amyg,10,memory_run-01,-0.5438196
dACC,ext_acq,rh_amyg,10,memory_run-02,0.5880074
dACC,ext_acq,rh_amyg,10,memory_run-03,0.92993426
dACC,ext_acq,rh_amyg,12,memory_run-01,-0.45092693
dACC,ext_acq,rh_amyg,12,memory_run-02,1.2278974
dACC,ext_acq,rh_amyg,12,memory_run-03,-0.9825456
dACC,ext_acq,rh_amyg,13,memory_run-01,-0.04201258
dACC,ext_acq,rh_amyg,13,memory_run-02,-1.7579718
dACC,ext_acq,rh_amyg,13,memory_run-03,0.5727812
dACC,ext_acq,rh_amyg,14,memory_run-01,0.34744775
dACC,ext_acq,rh_amyg,14,memory_run-02,-0.18472174
dACC,ext_acq,rh_amyg,14,memory_run-03,-0.92203546
dACC,ext_acq,rh_amyg,15,memory_run-01,-0.10129034
dACC,ext_acq,rh_amyg,15,memory_run-02,-0.06958623
dACC,ext_acq,rh_amyg,15,memory_run-03,-0.45106286
dACC,ext_acq,rh_amyg,16,memory_run-01,-0.48829362
dACC,ext_acq,rh_amyg,16,memory_run-02,-0.27641305
dACC,ext_acq,rh_amyg,16,memory_run-03,0.20289104
dACC,ext_acq,rh_amyg,17,memory_run-01,-0.20471388
dACC,ext_acq,rh_amyg,17,memory_run-02,0.23666881
dACC,ext_acq,rh_amyg,17,memory_run-03,-0.26353055
dACC,ext_acq,rh_amyg,18,memory_run-01,-0.30768377
dACC,ext_acq,rh_amyg,18,memory_run-02,0.41869736
dACC,ext_acq,rh_amyg,18,memory_run-03,0.2743113
dACC,ext_acq,rh_amyg,19,memory_run-01,0.17419924
dACC,ext_acq,rh_amyg,19,memory_run-02,0.0049045887
dACC,ext_acq,rh_amyg,19,memory_run-03,-0.6227593
dACC,ext_acq,rh_amyg,20,memory_run-01,0.59797597
dACC,ext_acq,rh_amyg,20,memory_run-02,-0.23485048
dACC,ext_acq,rh_amyg,20,memory_run-03,0.40338436
dACC,ext_acq,rh_amyg,21,memory_run-01,0.0132856695
dACC,ext_acq,rh_amyg,21,memory_run-02,-0.7652553
dACC,ext_acq,rh_amyg,21,memory_run-03,0.30527377
dACC,ext_acq,rh_amyg,23,memory_run-01,-0.37649462
dACC,ext_acq,rh_amyg,23,memory_run-02,-0.022647789
dACC,ext_acq,rh_amyg,23,memory_run-03,0.2615658
dACC,ext_acq,rh_amyg,24,memory_run-01,-1.1019078
dACC,ext_acq,rh_amyg,24,memory_run-02,-0.67010605
dACC,ext_acq,rh_amyg,24,memory_run-03,-0.62335515
dACC,ext_acq,rh_amyg,25,memory_run-01,0.023761516
dACC,ext_acq,rh_amyg,25,memory_run-02,0.70712894
dACC,ext_acq,rh_amyg,25,memory_run-03,-0.25447133
dACC,ext_acq,rh_amyg,26,memory_run-01,-0.16652265
dACC,ext_acq,rh_amyg,26,memory_run-02,0.378561
dACC,ext_acq,rh_amyg,26,memory_run-03,1.2322004
dACC,ext_acq,rh_amyg,101,memory_run-01,0.6428895
dACC,ext_acq,rh_amyg,101,memory_run-02,-0.17564651
dACC,ext_acq,rh_amyg,101,memory_run-03,0.17653404
dACC,ext_acq,rh_amyg,102,memory_run-01,-0.73230296
dACC,ext_acq,rh_amyg,102,memory_run-02,-0.27713865
dACC,ext_acq,rh_amyg,102,memory_run-03,0.054825347
dACC,ext_acq,rh_amyg,103,memory_run-01,-0.016267376
dACC,ext_acq,rh_amyg,103,memory_run-02,0.5255512
dACC,ext_acq,rh_amyg,103,memory_run-03,1.3225793
dACC,ext_acq,rh_amyg,104,memory_run-01,0.04313919
dACC,ext_acq,rh_amyg,104,memory_run-02,0.08911854
dACC,ext_acq,rh_amyg,104,memory_run-03,0.35431615
dACC,ext_acq,rh_amyg,105,memory_run-01,0.4185593
dACC,ext_acq,rh_amyg,105,memory_run-02,-0.8707161
dACC,ext_acq,rh_amyg,105,memory_run-03,1.0774238
dACC,ext_acq,rh_amyg,106,memory_run-01,0.016043259
dACC,ext_acq,rh_amyg,106,memory_run-02,-0.06176937
dACC,ext_acq,rh_amyg,106,memory_run-03,-0.4557232
dACC,ext_acq,rh_amyg,107,memory_run-01,0.22396804
dACC,ext_acq,rh_amyg,107,memory_run-02,0.65054184
dACC,ext_acq,rh_amyg,107,memory_run-03,-0.5464937
dACC,ext_acq,rh_amyg,108,memory_run-01,-0.087721914
dACC,ext_acq,rh_amyg,108,memory_run-02,0.5672628
dACC,ext_acq,rh_amyg,108,memory_run-03,0.5188077
dACC,ext_acq,rh_amyg,109,memory_run-01,-0.69865084
dACC,ext_acq,rh_amyg,109,memory_run-02,0.4762041
dACC,ext_acq,rh_amyg,109,memory_run-03,0.28432688
dACC,ext_acq,rh_amyg,110,memory_run-01,0.64072955
dACC,ext_acq,rh_amyg,110,memory_run-02,-1.0180758
dACC,ext_acq,rh_amyg,110,memory_run-03,-0.76440233
dACC,ext_acq,rh_amyg,111,memory_run-01,0.7572047
dACC,ext_acq,rh_amyg,111,memory_run-02,-0.15317991
dACC,ext_acq,rh_amyg,111,memory_run-03,1.1001611
dACC,ext_acq,rh_amyg,112,memory_run-01,-0.4777654
dACC,ext_acq,rh_amyg,112,memory_run-02,0.63861585
dACC,ext_acq,rh_amyg,112,memory_run-03,0.030947546
dACC,ext_acq,rh_amyg,113,memory_run-01,0.38211673
dACC,ext_acq,rh_amyg,113,memory_run-02,0.7413045
dACC,ext_acq,rh_amyg,113,memory_run-03,-1.7054932
dACC,ext_acq,rh_amyg,114,memory_run-01,-0.2120706
dACC,ext_acq,rh_amyg,114,memory_run-02,0.52736557
dACC,ext_acq,rh_amyg,114,memory_run-03,-0.36162472
dACC,ext_acq,rh_amyg,115,memory_run-01,-1.1379194
dACC,ext_acq,rh_amyg,115,memory_run-02,0.22750537
dACC,ext_acq,rh_amyg,115,memory_run-03,-0.4465417
dACC,ext_acq,rh_amyg,116,memory_run-01,0.37086418
dACC,ext_acq,rh_amyg,116,memory_run-02,-0.34561893
dACC,ext_acq,rh_amyg,116,memory_run-03,1.2122415
dACC,ext_acq,rh_amyg,117,memory_run-01,0.19136076
dACC,ext_acq,rh_amyg,117,memory_run-02,-0.072314024
dACC,ext_acq,rh_amyg,117,memory_run-03,-0.54369754
dACC,ext_acq,rh_amyg,118,memory_run-01,0.40088564
dACC,ext_acq,rh_amyg,118,memory_run-02,1.0113685
dACC,ext_acq,rh_amyg,118,memory_run-03,-0.453256
dACC,ext_acq,rh_amyg,120,memory_run-01,-0.5359714
dACC,ext_acq,rh_amyg,120,memory_run-02,-1.0039862
dACC,ext_acq,rh_amyg,120,memory_run-03,-0.2004888
dACC,ext_acq,rh_amyg,121,memory_run-01,0.34987992
dACC,ext_acq,rh_amyg,121,memory_run-02,0.94555753
dACC,ext_acq,rh_amyg,121,memory_run-03,0.11621153
dACC,ext_acq,rh_amyg,122,memory_run-01,-0.2688795
dACC,ext_acq,rh_amyg,122,memory_run-02,1.2059181
dACC,ext_acq,rh_amyg,122,memory_run-03,-0.07007771
dACC,ext_acq,rh_amyg,123,memory_run-01,-0.48523194
dACC,ext_acq,rh_amyg,123,memory_run-02,0.7935026
dACC,ext_acq,rh_amyg,123,memory_run-03,-0.2359893
dACC,ext_acq,rh_amyg,124,memory_run-01,0.3983778
dACC,ext_acq,rh_amyg,124,memory_run-02,-1.3702992
dACC,ext_acq,rh_amyg,124,memory_run-03,-0.07795357
dACC,ext_acq,rh_amyg,125,memory_run-01,-0.23171808
dACC,ext_acq,rh_amyg,125,memory_run-02,0.07158386
dACC,ext_acq,rh_amyg,125,memory_run-03,-0.43953225
lh_hpc,acq_ext,mOFC,1,memory_run-01,0.097241156
lh_hpc,acq_ext,mOFC,1,memory_run-02,0.18934858
lh_hpc,acq_ext,mOFC,1,memory_run-03,-0.42194253
lh_hpc,acq_ext,mOFC,2,memory_run-01,-0.102514066
lh_hpc,acq_ext,mOFC,2,memory_run-02,-0.8258227
lh_hpc,acq_ext,mOFC,2,memory_run-03,0.79965776
lh_hpc,acq_ext,mOFC,3,memory_run-01,-0.76273155
lh_hpc,acq_ext,mOFC,3,memory_run-02,-0.5517936
lh_hpc,acq_ext,mOFC,3,memory_run-03,-0.44052666
lh_hpc,acq_ext,mOFC,4,memory_run-01,-0.25252515
lh_hpc,acq_ext,mOFC,4,memory_run-02,-0.3753856
lh_hpc,acq_ext,mOFC,4,memory_run-03,0.31150055
lh_hpc,acq_ext,mOFC,5,memory_run-01,-0.11272741
lh_hpc,acq_ext,mOFC,5,memory_run-02,-1.3461467
lh_hpc,acq_ext,mOFC,5,memory_run-03,-0.875322
lh_hpc,acq_ext,mOFC,6,memory_run-01,0.5243703
lh_hpc,acq_ext,mOFC,6,memory_run-02,-0.14207809
lh_hpc,acq_ext,mOFC,6,memory_run-03,-0.5858737
lh_hpc,acq_ext,mOFC,7,memory_run-01,-0.32454398
lh_hpc,acq_ext,mOFC,7,memory_run-02,0.39280018
lh_hpc,acq_ext,mOFC,7,memory_run-03,-0.21702953
lh_hpc,acq_ext,mOFC,8,memory_run-01,-0.05833222
lh_hpc,acq_ext,mOFC,8,memory_run-02,0.40050766
lh_hpc,acq_ext,mOFC,8,memory_run-03,0.022598425
lh_hpc,acq_ext,mOFC,9,memory_run-01,-0.3185258
lh_hpc,acq_ext,mOFC,9,memory_run-02,-0.2905254
lh_hpc,acq_ext,mOFC,9,memory_run-03,-0.1616901
lh_hpc,acq_ext,mOFC,10,memory_run-01,-0.06312098
lh_hpc,acq_ext,mOFC,10,memory_run-02,-1.0923109
lh_hpc,acq_ext,mOFC,10,memory_run-03,-0.550921
lh_hpc,acq_ext,mOFC,12,memory_run-01,-0.069879144
lh_hpc,acq_ext,mOFC,12,memory_run-02,-1.5759858
lh_hpc,acq_ext,mOFC,12,memory_run-03,0.022936882
lh_hpc,acq_ext,mOFC,13,memory_run-01,0.1524287
lh_hpc,acq_ext,mOFC,13,memory_run-02,0.3730266
lh_hpc,acq_ext,mOFC,13,memory_run-03,-0.09449463
lh_hpc,acq_ext,mOFC,14,memory_run-01,0.41651094
lh_hpc,acq_ext,mOFC,14,memory_run-02,1.8440642
lh_hpc,acq_ext,mOFC,14,memory_run-03,-0.20463851
lh_hpc,acq_ext,mOFC,15,memory_run-01,-0.26574194
lh_hpc,acq_ext,mOFC,15,memory_run-02,-0.80995834
lh_hpc,acq_ext,mOFC,15,memory_run-03,0.4186451
lh_hpc,acq_ext,mOFC,16,memory_run-01,0.36748344
lh_hpc,acq_ext,mOFC,16,memory_run-02,0.041771613
lh_hpc,acq_ext,mOFC,16,memory_run-03,0.25618812
lh_hpc,acq_ext,mOFC,17,memory_run-01,0.00376384
lh_hpc,acq_ext,mOFC,17,memory_run-02,-0.43917635
lh_hpc,acq_ext,mOFC,17,memory_run-03,-0.3158239
lh_hpc,acq_ext,mOFC,18,memory_run-01,0.4421049
lh_hpc,acq_ext,mOFC,18,memory_run-02,0.71036226
lh_hpc,acq_ext,mOFC,18,memory_run-03,0.23463525
lh_hpc,acq_ext,mOFC,19,memory_run-01,-0.49036866
lh_hpc,acq_ext,mOFC,19,memory_run-02,0.1325161
lh_hpc,acq_ext,mOFC,19,memory_run-03,0.09197544
lh_hpc,acq_ext,mOFC,20,memory_run-01,0.24867734
lh_hpc,acq_ext,mOFC,20,memory_run-02,-0.15459806
lh_hpc,acq_ext,mOFC,20,memory_run-03,0.61020523
lh_hpc,acq_ext,mOFC,21,memory_run-01,0.01130607
lh_hpc,acq_ext,mOFC,21,memory_run-02,-0.127725
lh_hpc,acq_ext,mOFC,21,memory_run-03,0.46145597
lh_hpc,acq_ext,mOFC,23,memory_run-01,-0.14462736
lh_hpc,acq_ext,mOFC,23,memory_run-02,-0.083257526
lh_hpc,acq_ext,mOFC,23,memory_run-03,-0.54041255
lh_hpc,acq_ext,mOFC,24,memory_run-01,0.1996525
lh_hpc,acq_ext,mOFC,24,memory_run-02,-0.49606633
lh_hpc,acq_ext,mOFC,24,memory_run-03,0.726728
lh_hpc,acq_ext,mOFC,25,memory_run-01,0.04815281
lh_hpc,acq_ext,mOFC,25,memory_run-02,-0.3830858
lh_hpc,acq_ext,mOFC,25,memory_run-03,-0.18080695
lh_hpc,acq_ext,mOFC,26,memory_run-01,-0.06431345
lh_hpc,acq_ext,mOFC,26,memory_run-02,-0.8873502
lh_hpc,acq_ext,mOFC,26,memory_run-03,-0.66267735
lh_hpc,acq_ext,mOFC,101,memory_run-01,-0.061334517
lh_hpc,acq_ext,mOFC,101,memory_run-02,-1.0818793
lh_hpc,acq_ext,mOFC,101,memory_run-03,0.5606917
lh_hpc,acq_ext,mOFC,102,memory_run-01,0.48454657
lh_hpc,acq_ext,mOFC,102,memory_run-02,0.00012418654
lh_hpc,acq_ext,mOFC,102,memory_run-03,-0.70826626
lh_hpc,acq_ext,mOFC,103,memory_run-01,0.9197203
lh_hpc,acq_ext,mOFC,103,memory_run-02,-0.002312788
lh_hpc,acq_ext,mOFC,103,memory_run-03,-0.25060526
lh_hpc,acq_ext,mOFC,104,memory_run-01,-0.5038061
lh_hpc,acq_ext,mOFC,104,memory_run-02,-0.13449082
lh_hpc,acq_ext,mOFC,104,memory_run-03,-0.5729039
lh_hpc,acq_ext,mOFC,105,memory_run-01,-0.33734792
lh_hpc,acq_ext,mOFC,105,memory_run-02,-0.2896298
lh_hpc,acq_ext,mOFC,105,memory_run-03,-0.04844194
lh_hpc,acq_ext,mOFC,106,memory_run-01,0.018522672
lh_hpc,acq_ext,mOFC,106,memory_run-02,0.7194161
lh_hpc,acq_ext,mOFC,106,memory_run-03,-0.16210067
